Class,AngleCh1,AreaCh1,AvgIntenCh1,AvgIntenCh2,AvgIntenCh3,AvgIntenCh4,ConvexHullAreaRatioCh1,ConvexHullPerimRatioCh1,DiffIntenDensityCh1,DiffIntenDensityCh3,DiffIntenDensityCh4,EntropyIntenCh1,EntropyIntenCh3,EntropyIntenCh4,EqCircDiamCh1,EqEllipseLWRCh1,EqEllipseOblateVolCh1,EqEllipseProlateVolCh1,EqSphereAreaCh1,EqSphereVolCh1,FiberAlign2Ch3,FiberAlign2Ch4,FiberLengthCh1,FiberWidthCh1,IntenCoocASMCh3,IntenCoocASMCh4,IntenCoocContrastCh3,IntenCoocContrastCh4,IntenCoocEntropyCh3,IntenCoocEntropyCh4,IntenCoocMaxCh3,IntenCoocMaxCh4,KurtIntenCh1,KurtIntenCh3,KurtIntenCh4,LengthCh1,NeighborAvgDistCh1,NeighborMinDistCh1,NeighborVarDistCh1,PerimCh1,ShapeBFRCh1,ShapeLWRCh1,ShapeP2ACh1,SkewIntenCh1,SkewIntenCh3,SkewIntenCh4,SpotFiberCountCh3,SpotFiberCountCh4,TotalIntenCh1,TotalIntenCh2,TotalIntenCh3,TotalIntenCh4,VarIntenCh1,VarIntenCh3,VarIntenCh4,WidthCh1,XCentroid,YCentroid
PS,103.7669766,168,37.82608696,4.832298137,51.64596273,11.0621118,1.305832148,0.89759271,49.91240876,62.10948905,20.47445255,6.021715484,5.537997552,4.001148377,14.65842005,3.82110539,326.6290987,85.48026432,675.031746,1649.149813,1.919821752,2,33.75302922,5.457841367,0.031616867,0.080932415,13.96933219,12.03032082,6.29912836,5.344956433,0.174825175,0.272727273,-0.371408501,-0.63296551,2.736339413,31.53739157,264.4674975,37.54743787,118.0928495,78.42174117,0.52627484,3.101701086,2.656604228,0.628291709,0.755436547,1.71193885,2,8,6090,618,8315,1781,28.73471837,52.88454669,15.63786194,10.16777268,474,117
PS,66.89240536,351,60.55522388,1.629850746,141.5970149,92.12238806,1.321937322,0.846287552,56.78325123,114.8029557,59.30870279,6.800977336,7.422711716,5.98791472,21.14446144,2.234448225,749.6765202,335.5085661,1404.569161,4949.809745,1.547610319,1.549277331,41.90514516,8.779668078,0.006469823,0.059529375,16.17771858,4.580235995,7.552062467,5.91027382,0.019543974,0.235099338,0.683538194,1.861525017,0.73205501,33.19738131,175.4563222,34.86969589,82.25843089,101.3696265,0.583797071,1.832257163,2.222582079,1.093983521,1.473334192,1.157901353,2,6,20286,212,47435,30861,47.83787073,122.270029,101.0490347,18.11829801,185,132
PS,113.4716681,154,26.92517007,2.306122449,66.01360544,65.68027211,1.221518987,0.913159705,37.84824903,46.92996109,40.50194553,5.529799009,6.217648465,5.13060473,14.00660534,2.133482928,212.9325909,99.80515342,616.3333333,1438.789626,1.717083393,1.025141757,24.53333699,6.750544321,0.010533883,0.071048069,15.99633333,3.662757576,6.935824511,5.369177739,0.048,0.25,-0.600483406,-0.615226251,0.142196859,23.10679771,161.5958723,30.11114144,69.06106646,62.56776262,0.532202264,1.844168403,1.881019923,0.483094493,0.474889139,0.985217815,1,5,3958,193,9704,9655,19.05384009,42.70958509,69.57753825,12.52965709,293,136
PS,146.9547642,156,24.91946309,49.5033557,39.09395973,96.67785235,1.293934681,0.83814377,38.25,32.25,68.9140625,5.379628463,5.380574087,6.028694579,14.10156646,2.475860821,234.0798695,94.54484177,624.7188209,1468.252329,1.466616008,1.391565936,29.07125202,5.795962619,0.040773208,0.017915524,6.886813187,14.02124542,6.003136086,6.627471394,0.182539683,0.115384615,-0.622906958,-0.011285796,-0.105980197,23.26355247,267.8048039,23.8132021,136.2890525,69.73442929,0.577168373,2,2.29663909,0.421138395,0.906049928,0.344151107,0,3,3713,7228,5825,14405,18.22474046,40.31126248,67.77492047,11.63177623,497,170
WS,65.13958212,222,245.7830189,439.4339623,34.0754717,222.5801887,1.033936652,0.965141126,90.18251928,32.00257069,116.6966581,7.270281068,5.390195487,6.876618119,16.82062602,1.558794692,315.2243812,202.2231554,888.861678,2491.868311,1.411343318,1.469849215,15.21786486,15.21786486,0.047455836,0.01628718,9.356731176,8.46919945,6.222394445,6.859728678,0.208121827,0.101522843,-0.743023994,4.780539699,0.151593719,22.45252693,302.7541706,19.23563457,123.061069,60.87145946,0.672048186,1.524602662,1.272870987,0.022114135,1.882919156,0.286739108,3,3,52106,92949,7224,47187,114.062628,40.0954517,149.6762172,14.72680554,18,211
WS,138.1043566,325,271.3569132,329.0610932,161.2540193,841.2636656,1.023291925,0.972965768,78.8556701,96.40549828,486.1821306,7.53296233,6.642529587,7.319892675,20.37297344,1.079154848,466.0194222,431.8373984,1303.943311,4427.533739,1.436177596,1.547146709,17.17765494,17.17765494,0.042084411,0.018230182,4.206185567,7.939862543,6.206156347,6.862622164,0.189003436,0.113402062,-0.311314808,-0.469558923,-1.122629352,22.00004874,181.9746344,28.31717226,71.50518946,68.71061976,0.723656617,1.074437367,1.113117709,-0.447147283,0.769118507,0.173470346,3,5,84392,102028,50150,261633,90.87448293,154.9243663,635.0092801,20.47587827,272,258
WS,114.1542016,263,97.71713147,343.2868526,1.928286853,76.43824701,1.070610687,0.952479691,53.67826087,3.360869565,56.02173913,6.939384516,0.956703513,4.408985778,18.30252822,1.949433091,454.1363861,232.9581805,1052.378685,3210.19843,1.701082324,1.632368356,25.72931888,10.67361005,0.725843302,0.227573655,0.213410483,3.176480599,1.066574716,4.237114077,0.853982301,0.477876106,-0.815594025,30.55713822,-0.548871458,27.96261253,156.7265111,19.66673873,76.77641379,72.80585786,0.5876472,1.746465895,1.535962412,0.053884895,5.394047841,0.875882754,1,5,24527,85915,484,19186,49.69656598,8.423243587,94.21459342,16.0109697,330,201
WS,145.2464232,318,70.15460526,194.3453947,110.7565789,179.3552632,1.020700637,0.973996471,55.59050967,66.40246046,132.5606327,6.616091367,6.772040483,6.870724693,20.14239073,1.110951404,456.9613375,411.324326,1274.594104,4278.895412,1.576057183,1.033513119,16.96561705,16.96561705,0.026126622,0.012761902,9.752884853,11.21726588,6.787269497,7.091249809,0.144366197,0.080701754,0.509429435,-0.644818657,-1.096760846,22.14457103,260.8424006,26.87378115,127.1968002,67.86246818,0.703220962,1.082217214,1.113470938,0.537348449,0.306332396,0.163944459,4,2,21327,58778,33670,54524,33.22648226,80.75828919,133.3745669,20.46222398,63,230
PS,127.3782485,307,45.07508532,110.2935154,77.42320819,322.2525597,1.364516129,0.867742693,49.63479924,55.00764818,171.0458891,6.43481585,6.748711497,7.534821116,19.7746149,2.914322476,700.3123478,240.3002254,1228.473923,4048.766457,1.619513927,1.806219463,46.60902298,6.97156089,0.010910356,0.007910281,13.86529851,11.2995098,7.271677464,7.260093063,0.070895522,0.019607843,0.617222822,0.954278268,0.108500942,40.52127765,191.8825859,32.58546238,89.20821442,107.1611677,0.461641201,2.468112051,2.812304963,0.82760266,0.997892198,0.434934775,2,3,13207,32024,22685,94420,31.3008275,57.85616867,206.7854184,16.41792464,249,126
WS,15.1544548,211,38.51980198,278.4257426,40.5990099,144.2128713,1.064782097,0.967377213,43.6504065,37.85094851,112.7506775,5.976029258,4.968082434,6.608896605,16.41912122,1.086620287,244.7865261,225.2732891,846.9342404,2317.65266,1.743112253,1.705023133,14.66204562,14.66204562,0.096432882,0.015434285,4.627967098,11.01022327,5.300083616,6.854569307,0.298913043,0.091891892,-0.364040787,2.189236706,-0.445827218,18.94067507,213.6030773,22.73226053,105.5722797,58.64818247,0.625557898,1.059909341,1.230298937,0.296602933,1.426149001,0.57760122,2,4,7781,56041,8201,29131,22.44734441,49.68816222,118.116318,17.87008977,126,155
PS,148.465323,468,27.87024609,116.5346756,45.75615213,145.8411633,1.11218986,0.784144702,38.94216867,43.4746988,102.6457831,5.920026454,4.863954877,6.810787323,24.42462958,1.139713875,825.2409169,724.0772747,1874.156463,7629.262897,1.783704379,1.597154339,42.83952451,11.34079309,0.167874701,0.02149074,3.872910243,8.816975303,4.756495935,6.865735869,0.403341289,0.133651551,0.762495563,1.512403674,-1.185222647,30.04575585,186.1910234,29.47789248,74.60079149,108.3606352,0.626539245,1.207170721,1.923280277,0.953804934,1.400084147,0.349318574,2,8,12458,51645,20453,65191,22.65945113,61.14881581,123.5903036,24.88940075,211,141
PS,5.662472463,176,76.69642857,3.410714286,175.9345238,68.58928571,1.092460882,0.951646452,60.91419142,118.7359736,39.72607261,6.628604551,6.682832605,5.584751284,14.97369095,1.830941813,241.0031641,131.6279755,704.3809524,1757.863782,1.485068265,1.036542798,19.16211326,9.613693264,0.014647677,0.036360109,9.53305587,7.192321102,6.789303706,6.221262019,0.084415584,0.181208054,-0.313205208,-0.681956663,-1.196524913,19.96356464,172.3604204,26.1021237,72.7652784,57.55161304,0.682046659,1.543628023,1.430766949,0.514530247,0.374677521,0.035116736,0,3,12885,406,29557,11523,48.2927283,132.5536791,51.91640836,12.9328856,240,126
WS,112.5654726,226,475.5231481,340.6157407,128.6527778,10.2037037,1.095920617,0.91667103,264.6386768,84.80152672,11.69211196,7.556948208,6.123382896,3.466447078,16.97856963,1.476962487,315.5636056,213.6571567,905.6326531,2562.72451,1.50550897,1.067430299,22.60526978,10.51419268,0.040715022,0.215232485,6.416360199,4.658007873,6.172590604,4.280948258,0.193877551,0.464285714,1.65587327,4.947874851,0.153782875,22.05157117,275.4568802,31.25554826,133.4661496,66.23892492,0.645225131,1.3857927,1.469022632,1.066115257,2.031451484,1.147006378,2,13,102713,73358,27789,2204,297.7062457,154.2734009,13.83986409,15.91260451,43,138
WS,167.266704,340,44.61846154,201.8892308,61.87692308,130.4092308,1.149779736,0.878219651,46.57262104,50.42237062,96.64607679,6.360800757,5.42361032,6.706823275,20.8264815,1.29170178,544.6628083,421.6629695,1362.641723,4729.838775,1.592943334,1.482628674,31.63713486,11.28127798,0.110669539,0.017919874,4.947612836,10.06826443,5.378508419,6.882587631,0.326732673,0.122112211,-0.116100249,0.982685465,-0.667681518,27.6400089,166.5222881,27.66181008,74.24658328,85.83682568,0.572757112,1.284473522,1.642780024,0.458918652,1.191148799,0.529711485,4,6,14501,65290,20110,42383,26.83170852,70.96853207,109.753494,21.51855094,239,249
WS,112.7225991,593,38.99823322,130.9628975,12.4770318,73.16431095,1.089974293,0.902676177,44.0383536,11.11786717,37.14405987,6.28820687,3.642070993,6.27178401,27.48415823,1.275245506,1243.778651,975.324865,2373.092971,10870.41045,1.370046204,1.285619261,36.54450937,16.73620763,0.260056268,0.055516086,2.119155378,4.936889636,3.865381336,6.128073917,0.504672897,0.220973783,-0.405041628,0.763786738,-0.747921447,34.5692506,240.4904234,29.84892041,114.461226,106.561434,0.603886168,1.216410752,1.477435344,0.399620496,1.397741153,0.435888781,4,9,22073,73560,7062,41411,23.1603337,18.76134293,63.23113301,28.41906037,377,152
PS,129.1749166,263,71.0876494,3.621513944,155.8406375,121.6015936,1.160865475,0.895611181,56.92920354,103.880531,62.09734513,6.759072241,7.169790774,6.663159122,18.30252822,2.414435687,505.405488,209.3265481,1052.378685,3210.19843,1.761715888,1.713366962,33.72211326,8.260319028,0.007778781,0.010011703,9.354739522,10.44768899,7.280790974,7.152882151,0.022522523,0.065217391,-0.503799466,-0.685842923,-0.914917673,31.4831128,202.3357249,22.61669161,95.16394639,83.96486458,0.553065966,2.083628137,2.014054149,0.584501917,0.569790468,-0.138147703,3,7,17843,659,39116,30522,47.12998351,125.7882497,74.34832844,15.10975603,275,161
WS,35.23181887,300,408.4181185,231.7456446,14.77700348,103.7526132,1.061258278,0.964521025,137.0756144,13.47258979,49.11720227,7.885239113,3.79384164,5.221668299,19.57109715,1.716982544,521.107514,303.5019289,1203.31746,3925.040487,1.416541306,1.345029455,23.74295723,13.33246533,0.208468947,0.143904951,2.959726987,2.741595197,4.270687333,4.853031256,0.452830189,0.375,-1.053844325,0.252387935,-1.392316243,27.50297546,194.7443143,22.10101012,71.28414988,74.15084513,0.624507209,1.570278164,1.382211493,0.185549745,1.177381603,0.366956014,3,6,117216,66225,4241,29777,250.8378144,20.0273096,103.8255948,17.5147156,277,241
WS,49.90967592,280,307.2686567,487.0895522,140.0820896,494.3171642,1.035778175,0.959498441,91.30181087,78.61770624,342.6740443,7.377401037,7.104411263,7.119598026,18.91218125,1.2257432,397.3045033,324.1335571,1123.655329,3541.795541,1.477389138,1.1711627,16.51581675,16.51581675,0.011034898,0.020494537,5.536436067,7.809366498,6.96512934,6.809907199,0.0562249,0.120967742,0.230845221,0.018553137,-0.978780926,22.13426234,259.3064044,31.98483201,105.199448,66.06326698,0.687287209,1.198657875,1.185461662,-0.903069367,0.829718142,0.480918478,2,4,82348,130273,37542,132477,100.4970976,118.4571557,434.5593756,18.46587154,160,111
PS,148.3013711,214,71.84878049,1.097560976,179.5073171,47.84390244,1.372460497,0.836218319,68.19553073,167.9664804,36.0726257,6.804732233,7.080485038,4.101436637,16.54059603,1.981790765,337.972405,170.5388939,859.5124717,2369.474763,1.02091729,1.014107115,36.20598166,6.412564314,0.00651715,0.191869833,18.3919915,2.324181659,7.439398558,4.28372685,0.016304348,0.451086957,-0.368756707,-0.199065105,1.240895534,27.82289383,172.9608148,23.8132021,71.52918441,85.23709195,0.464486461,1.673344903,2.490191523,0.632004226,0.590767077,1.48331111,0,5,14729,21,36799,9808,50.58392265,126.9544808,68.5353747,16.62711243,221,220
PS,107.4033925,567,26.58225508,21.95378928,14.82255083,15.30499076,1.17515639,0.864020809,42.04253215,23.01582591,23.70227498,5.809797744,4.974810088,5.166030827,26.87032115,2.095801426,1490.021427,710.9554411,2268.274376,10158.21016,1,1,47.90549725,12.24201955,0.010790639,0.004513962,33.42888172,49.9188472,7.454765429,8.070591035,0.084479371,0.021912351,0.190041543,-0.120696474,-0.312131194,42.63573968,234.564791,24.33567457,118.4340977,120.2950336,0.600101052,1.923695798,1.96356163,0.736768984,0.706864169,0.61086008,3,13,14381,11337,8019,8280,20.81747052,12.99743789,11.80687764,22.1634521,38,197
WS,79.61626922,359,131.787172,180.9446064,52.60641399,65.18658892,1.091420534,0.968746711,64.56112853,44.95611285,37.73040752,7.383775225,4.725333045,5.748822528,21.39544307,2.257043011,780.6073715,345.8540079,1438.111111,5128.170734,1.208437265,1.365053824,28.63149136,13.01469411,0.163847719,0.073591063,2.947990404,4.126809029,4.662416848,5.767314591,0.407051282,0.262820513,-0.787822099,4.238173265,-0.500384691,33.06362337,220.7354904,28.97579919,109.7334537,83.29237094,0.621759542,1.89056189,1.481562839,0.001093688,2.081992106,0.752426082,2,5,45203,61722,18044,22359,69.00224916,84.23325704,65.37276067,17.48878127,397,125
PS,6.91960241,320,65.11764706,3.418300654,168.4248366,57.0620915,1.754601227,0.833991187,64.84990619,151.7692308,40.44465291,6.857047324,7.488918895,4.434854478,20.20853997,3.269320505,791.6485841,242.144685,1282.979592,4321.190728,1.565676956,1.382892318,62.71362049,5.448714555,0.007302419,0.165217076,22.81464313,2.531813564,7.433282535,4.440678596,0.031496063,0.426523297,5.345813402,3.439202808,0.277602108,49.64832428,197.1979518,35.95014973,92.31294493,136.3246701,0.369891453,2.84265222,4.327933139,2.064848721,1.64333123,1.259983967,3,6,19926,741,51538,17461,56.82008542,143.0464613,82.47958393,17.46549365,378,207
WS,16.36994634,224,205.4719626,291.7102804,40.74299065,206.2663551,1.066964286,0.947761239,87.10230179,40.25831202,120.7647059,7.28228632,3.579778627,7.099769264,16.89978234,1.621539174,326.0663132,201.0844501,897.2471655,2527.213634,1.581111775,1.493309265,20.34039551,11.54321954,0.259852683,0.010481573,2.819385565,8.862445701,3.776878014,7.03529802,0.505050505,0.060606061,-0.807751021,11.33014594,-0.856722173,23.22536964,226.5820288,29.54892365,116.7829804,63.76723009,0.628496196,1.511387477,1.378149459,0.161691777,3.13600945,0.359525566,2,5,43971,62213,8719,44141,110.6506106,87.38936569,146.2801981,15.36691946,445,122
PS,95.96731088,175,29.03592814,1.508982036,98.68263473,86.50299401,1.080394922,0.938094132,39.68686869,62.13131313,55.2020202,5.746749113,6.512154143,5.641149462,14.92905988,2.271231822,266.0277794,117.1292938,700.1882086,1742.191949,1.481460078,1.395550488,23.44827058,7.923439702,0.007220177,0.035639248,21.02497502,4.871128871,7.308711235,6.101807775,0.020979021,0.194805195,-0.066049477,2.684637898,-0.868491037,25.07690291,203.8702248,14.65872156,112.664828,62.74342056,0.614828897,2.208753581,1.686162284,0.595039896,1.180827143,0.595661412,2,5,4849,86,16480,14446,19.82495017,47.76440308,83.25186332,11.35341811,105,117
PS,41.10939436,249,41.78151261,96.58403361,76.18907563,176.4957983,1.11758794,0.932200331,45.7862069,47.37701149,87.3816092,6.252744447,6.39467196,6.82552814,17.82225704,1.634966301,384.0089875,234.8727232,997.8730159,2964.058231,1.466167086,1.331468065,24.54376005,10.62332146,0.013191621,0.012318548,16.46614594,5.735192153,7.130393001,6.871285275,0.087557604,0.064516129,-0.318251374,2.395588059,-0.967367308,24.85204969,160.6130622,23.54761905,79.951368,70.33416302,0.58238207,1.441840218,1.509797807,0.455047727,0.997621964,0.249859062,0,3,9944,22750,18133,42006,26.23220795,52.25834707,132.1156467,17.23634102,339,136
PS,90.82972751,202,47.89119171,4.595854922,113.3264249,80.94818653,1.240963855,0.845243259,54.68263473,109.8562874,34.65269461,6.334207349,6.816340716,4.101776619,16.04918115,3.736168686,423.9071599,113.460391,809.1995465,2164.498351,1.817263766,1.043158176,38.11104341,5.706970036,0.006955677,0.226513297,20.74210451,1.284094172,7.415391774,3.891435885,0.030864198,0.475308642,2.555596008,4.941968201,-0.553204098,30.72589093,177.5068778,27.71859114,86.43976649,87.63602688,0.686983025,3.205969128,2.809936405,1.409059831,1.937804608,0.901547306,3,4,9243,695,21872,15623,38.21189321,104.8782278,103.0238536,9.583963447,343,147
WS,64.03687514,271,139.9227799,739.7451737,165.1235521,701.1698842,1.018656716,0.977458539,65.66390041,96.84647303,479.6431535,6.730368919,7.316332697,6.187243837,18.5919142,1.103120142,358.0820935,324.6084263,1085.920635,3364.890546,1.537211271,1.129675327,15.72976963,15.72976963,0.008083188,0.037426775,17.90704201,3.938601928,7.337106292,6.122028611,0.0375,0.17768595,1.02851501,1.064773504,-0.142101178,20.62668234,190.2759942,29.54892365,102.1625121,62.91907851,0.684290649,1.072411028,1.121448011,0.301935415,1.12679289,1.092659868,2,3,36240,191336,42767,181603,45.24777157,101.3136505,873.8286954,19.23393344,128,174
PS,122.4605537,216,113.7439614,374.6666667,127.1932367,721.942029,1.056074766,0.973138726,79.58267717,99.72965879,310.3858268,6.99223809,5.64430956,7.535250786,16.62108602,1.156914743,262.0159602,226.4781928,867.8979592,2404.23444,1.346732432,1.61655772,14.79378907,14.79378907,0.070080664,0.008539378,5.975158446,10.12012951,5.77686335,7.129949663,0.256544503,0.026315789,-0.412506844,-0.75563879,-0.947980195,20.18044061,177.6076863,24.78380442,75.73897319,59.1751563,0.603214875,1.132203922,1.242265105,0.408596086,0.747578903,-0.150224298,1,3,23545,77350,26329,149442,63.69202128,134.211821,364.431377,17.82403347,307,213
PS,117.9505573,156,76.73154362,351.6778523,29.22818792,151.5167785,1.053968254,0.972807538,47.27715356,24.6928839,84.83520599,6.251530497,4.439384136,5.834740379,14.10156646,1.896795981,204.8855187,108.0166347,624.7188209,1468.252329,1.179293549,1.121816504,16.83271246,9.80764604,0.11851213,0.042596458,4.827793375,5.204660303,5.001373629,6.009608832,0.338461538,0.189781022,-0.733699869,-0.165010772,-1.055481159,21.50213006,212.4365752,13.92531504,94.33593465,53.280717,0.588249258,1.741404885,1.368386545,-0.179064001,0.924978124,0.346480832,2,4,11433,52252,4355,22576,37.15551047,34.0175874,127.7757371,12.34757651,351,267
WS,74.59264592,179,174.2631579,450.1520468,62.07017544,157.2748538,1.025,0.981749569,82.19614148,55.59163987,118.2861736,7.005400322,4.37044226,5.28616956,15.10679305,1.517198521,225.2874095,148.489078,716.9591837,1805.159002,1.436271591,1.702424856,13.17024582,13.17024582,0.162674891,0.102230396,3.694444444,6.097253247,4.656793799,5.308977429,0.405063291,0.316455696,-0.286230404,4.239807193,0.316392146,19.39830616,226.8877775,14.26001657,116.9938906,52.68098327,0.663828288,1.393634643,1.170535182,0.138368937,2.066963622,0.938027007,2,4,29799,76806,10614,26894,87.40365315,97.62408981,166.7487181,13.91921926,474,209
WS,137.4991487,327,47.66666667,184.0512821,76.38782051,199.724359,1.104454685,0.909414005,42.77083333,48.36111111,101.8819444,6.469581334,5.859681554,7.478390341,20.40570113,1.251869861,504.3511707,402.8782756,1308.136054,4448.905561,1.0084279,1.478532671,28.24158008,12.080929,0.054914307,0.007536733,4.672280964,10.10965362,5.928013596,7.359838098,0.222996516,0.031141869,-0.525676451,-0.388780699,-0.066080572,26.03714735,193.74707,36.19713285,91.65685988,80.64501816,0.592596601,1.228437409,1.516887342,0.803405426,0.99836202,0.452115693,1,8,14872,57113,23833,62314,43.53466543,91.83011198,113.9859176,21.19533902,351,232
